iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
BEN,1970,1,1969-12-29,1970-01-04,5.1172,1.0819,JHU,0.7,fourier_country
BEN,1970,2,1970-01-05,1970-01-11,4.9546,1.0475,JHU,0.7,fourier_country
BEN,1970,3,1970-01-12,1970-01-18,4.7322,1.0005,JHU,0.7,fourier_country
BEN,1970,4,1970-01-19,1970-01-25,4.4619,0.9434,JHU,0.7,fourier_country
BEN,1970,5,1970-01-26,1970-02-01,4.1576,0.879,JHU,0.7,fourier_country
BEN,1970,6,1970-02-02,1970-02-08,3.8351,0.8109,JHU,0.7,fourier_country
BEN,1970,7,1970-02-09,1970-02-15,3.5105,0.7422,JHU,0.7,fourier_country
BEN,1970,8,1970-02-16,1970-02-22,3.1996,0.6765,JHU,0.7,fourier_country
BEN,1970,9,1970-02-23,1970-03-01,2.9169,0.6167,JHU,0.7,fourier_country
BEN,1970,10,1970-03-02,1970-03-08,2.6752,0.5656,JHU,0.7,fourier_country
BEN,1970,11,1970-03-09,1970-03-15,2.4843,0.5253,JHU,0.7,fourier_country
BEN,1970,12,1970-03-16,1970-03-22,2.351,0.4971,JHU,0.7,fourier_country
BEN,1970,13,1970-03-23,1970-03-29,2.2785,0.4817,JHU,0.7,fourier_country
BEN,1970,14,1970-03-30,1970-04-05,2.2664,0.4792,JHU,0.7,fourier_country
BEN,1970,15,1970-04-06,1970-04-12,2.3107,0.4885,JHU,0.7,fourier_country
BEN,1970,16,1970-04-13,1970-04-19,2.4041,0.5083,JHU,0.7,fourier_country
BEN,1970,17,1970-04-20,1970-04-26,2.5367,0.5363,JHU,0.7,fourier_country
BEN,1970,18,1970-04-27,1970-05-03,2.6962,0.5701,JHU,0.7,fourier_country
BEN,1970,19,1970-05-04,1970-05-10,2.8694,0.6067,JHU,0.7,fourier_country
BEN,1970,20,1970-05-11,1970-05-17,3.0421,0.6432,JHU,0.7,fourier_country
BEN,1970,21,1970-05-18,1970-05-24,3.2008,0.6767,JHU,0.7,fourier_country
BEN,1970,22,1970-05-25,1970-05-31,3.3331,0.7047,JHU,0.7,fourier_country
BEN,1970,23,1970-06-01,1970-06-07,3.4286,0.7249,JHU,0.7,fourier_country
BEN,1970,24,1970-06-08,1970-06-14,3.4795,0.7357,JHU,0.7,fourier_country
BEN,1970,25,1970-06-15,1970-06-21,3.481,0.736,JHU,0.7,fourier_country
BEN,1970,26,1970-06-22,1970-06-28,3.4319,0.7256,JHU,0.7,fourier_country
BEN,1970,27,1970-06-29,1970-07-05,3.3344,0.705,JHU,0.7,fourier_country
BEN,1970,28,1970-07-06,1970-07-12,3.1941,0.6753,JHU,0.7,fourier_country
BEN,1970,29,1970-07-13,1970-07-19,3.0195,0.6384,JHU,0.7,fourier_country
BEN,1970,30,1970-07-20,1970-07-26,2.822,0.5967,JHU,0.7,fourier_country
BEN,1970,31,1970-07-27,1970-08-02,2.6145,0.5528,JHU,0.7,fourier_country
BEN,1970,32,1970-08-03,1970-08-09,2.4113,0.5098,JHU,0.7,fourier_country
BEN,1970,33,1970-08-10,1970-08-16,2.2267,0.4708,JHU,0.7,fourier_country
BEN,1970,34,1970-08-17,1970-08-23,2.0745,0.4386,JHU,0.7,fourier_country
BEN,1970,35,1970-08-24,1970-08-30,1.967,0.4159,JHU,0.7,fourier_country
BEN,1970,36,1970-08-31,1970-09-06,1.9143,0.4047,JHU,0.7,fourier_country
BEN,1970,37,1970-09-07,1970-09-13,1.9235,0.4067,JHU,0.7,fourier_country
BEN,1970,38,1970-09-14,1970-09-20,1.9985,0.4225,JHU,0.7,fourier_country
BEN,1970,39,1970-09-21,1970-09-27,2.1394,0.4523,JHU,0.7,fourier_country
BEN,1970,40,1970-09-28,1970-10-04,2.3427,0.4953,JHU,0.7,fourier_country
BEN,1970,41,1970-10-05,1970-10-11,2.6013,0.55,JHU,0.7,fourier_country
BEN,1970,42,1970-10-12,1970-10-18,2.9048,0.6142,JHU,0.7,fourier_country
BEN,1970,43,1970-10-19,1970-10-25,3.2402,0.6851,JHU,0.7,fourier_country
BEN,1970,44,1970-10-26,1970-11-01,3.5923,0.7595,JHU,0.7,fourier_country
BEN,1970,45,1970-11-02,1970-11-08,3.9449,0.8341,JHU,0.7,fourier_country
BEN,1970,46,1970-11-09,1970-11-15,4.2814,0.9052,JHU,0.7,fourier_country
BEN,1970,47,1970-11-16,1970-11-22,4.5858,0.9696,JHU,0.7,fourier_country
BEN,1970,48,1970-11-23,1970-11-29,4.8437,1.0241,JHU,0.7,fourier_country
BEN,1970,49,1970-11-30,1970-12-06,5.0426,1.0662,JHU,0.7,fourier_country
BEN,1970,50,1970-12-07,1970-12-13,5.1734,1.0938,JHU,0.7,fourier_country
BEN,1970,51,1970-12-14,1970-12-20,5.2302,1.1058,JHU,0.7,fourier_country
BEN,1970,52,1970-12-21,1970-12-27,5.2109,1.1017,JHU,0.7,fourier_country
BEN,1970,53,1970-12-28,1971-01-03,5.2109,1.1017,JHU,0.7,fourier_country
BEN,1971,1,1971-01-04,1971-01-10,62.3708,8.012,JHU,0.7,fourier_country
BEN,1971,2,1971-01-11,1971-01-17,60.3898,7.7575,JHU,0.7,fourier_country
BEN,1971,3,1971-01-18,1971-01-24,57.6791,7.4093,JHU,0.7,fourier_country
BEN,1971,4,1971-01-25,1971-01-31,54.3837,6.986,JHU,0.7,fourier_country
BEN,1971,5,1971-02-01,1971-02-07,50.6757,6.5097,JHU,0.7,fourier_country
BEN,1971,6,1971-02-08,1971-02-14,46.7448,6.0047,JHU,0.7,fourier_country
BEN,1971,7,1971-02-15,1971-02-21,42.788,5.4964,JHU,0.7,fourier_country
BEN,1971,8,1971-02-22,1971-02-28,38.998,5.0096,JHU,0.7,fourier_country
BEN,1971,9,1971-03-01,1971-03-07,35.553,4.5671,JHU,0.7,fourier_country
BEN,1971,10,1971-03-08,1971-03-14,32.6067,4.1886,JHU,0.7,fourier_country
BEN,1971,11,1971-03-15,1971-03-21,30.2802,3.8897,JHU,0.7,fourier_country
BEN,1971,12,1971-03-22,1971-03-28,28.6557,3.681,JHU,0.7,fourier_country
BEN,1971,13,1971-03-29,1971-04-04,27.7722,3.5675,JHU,0.7,fourier_country
BEN,1971,14,1971-04-05,1971-04-11,27.6245,3.5486,JHU,0.7,fourier_country
BEN,1971,15,1971-04-12,1971-04-18,28.164,3.6179,JHU,0.7,fourier_country
BEN,1971,16,1971-04-19,1971-04-25,29.3025,3.7641,JHU,0.7,fourier_country
BEN,1971,17,1971-04-26,1971-05-02,30.9182,3.9717,JHU,0.7,fourier_country
BEN,1971,18,1971-05-03,1971-05-09,32.8632,4.2215,JHU,0.7,fourier_country
BEN,1971,19,1971-05-10,1971-05-16,34.9735,4.4926,JHU,0.7,fourier_country
BEN,1971,20,1971-05-17,1971-05-23,37.0789,4.7631,JHU,0.7,fourier_country
BEN,1971,21,1971-05-24,1971-05-30,39.0134,5.0116,JHU,0.7,fourier_country
BEN,1971,22,1971-05-31,1971-06-06,40.6261,5.2187,JHU,0.7,fourier_country
BEN,1971,23,1971-06-07,1971-06-13,41.7899,5.3682,JHU,0.7,fourier_country
BEN,1971,24,1971-06-14,1971-06-20,42.4097,5.4479,JHU,0.7,fourier_country
BEN,1971,25,1971-06-21,1971-06-27,42.4283,5.4502,JHU,0.7,fourier_country
BEN,1971,26,1971-06-28,1971-07-04,41.83,5.3734,JHU,0.7,fourier_country
BEN,1971,27,1971-07-05,1971-07-11,40.6415,5.2207,JHU,0.7,fourier_country
BEN,1971,28,1971-07-12,1971-07-18,38.9311,5.001,JHU,0.7,fourier_country
BEN,1971,29,1971-07-19,1971-07-25,36.8039,4.7277,JHU,0.7,fourier_country
BEN,1971,30,1971-07-26,1971-08-01,34.3963,4.4185,JHU,0.7,fourier_country
BEN,1971,31,1971-08-02,1971-08-08,31.8676,4.0936,JHU,0.7,fourier_country
BEN,1971,32,1971-08-09,1971-08-15,29.3904,3.7754,JHU,0.7,fourier_country
BEN,1971,33,1971-08-16,1971-08-22,27.1402,3.4864,JHU,0.7,fourier_country
BEN,1971,34,1971-08-23,1971-08-29,25.2851,3.2481,JHU,0.7,fourier_country
BEN,1971,35,1971-08-30,1971-09-05,23.9749,3.0798,JHU,0.7,fourier_country
BEN,1971,36,1971-09-06,1971-09-12,23.3322,2.9972,JHU,0.7,fourier_country
BEN,1971,37,1971-09-13,1971-09-19,23.4446,3.0116,JHU,0.7,fourier_country
BEN,1971,38,1971-09-20,1971-09-26,24.3586,3.129,JHU,0.7,fourier_country
BEN,1971,39,1971-09-27,1971-10-03,26.0763,3.3497,JHU,0.7,fourier_country
BEN,1971,40,1971-10-04,1971-10-10,28.5546,3.668,JHU,0.7,fourier_country
BEN,1971,41,1971-10-11,1971-10-17,31.7065,4.0729,JHU,0.7,fourier_country
BEN,1971,42,1971-10-18,1971-10-24,35.4057,4.5481,JHU,0.7,fourier_country
BEN,1971,43,1971-10-25,1971-10-31,39.4931,5.0732,JHU,0.7,fourier_country
BEN,1971,44,1971-11-01,1971-11-07,43.7848,5.6245,JHU,0.7,fourier_country
BEN,1971,45,1971-11-08,1971-11-14,48.0826,6.1766,JHU,0.7,fourier_country
BEN,1971,46,1971-11-15,1971-11-21,52.1842,6.7035,JHU,0.7,fourier_country
BEN,1971,47,1971-11-22,1971-11-28,55.8947,7.1801,JHU,0.7,fourier_country
BEN,1971,48,1971-11-29,1971-12-05,59.0373,7.5838,JHU,0.7,fourier_country
BEN,1971,49,1971-12-06,1971-12-12,61.4624,7.8953,JHU,0.7,fourier_country
