iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
CIV,1970,2,1970-01-05,1970-01-11,18.3339,0.8238,JHU,0.5,fourier_country_k1
CIV,1970,3,1970-01-12,1970-01-18,18.7932,0.8444,JHU,0.5,fourier_country_k1
CIV,1970,4,1970-01-19,1970-01-25,19.2221,0.8637,JHU,0.5,fourier_country_k1
CIV,1970,5,1970-01-26,1970-02-01,19.6141,0.8813,JHU,0.5,fourier_country_k1
CIV,1970,6,1970-02-02,1970-02-08,19.9637,0.897,JHU,0.5,fourier_country_k1
CIV,1970,7,1970-02-09,1970-02-15,20.2658,0.9106,JHU,0.5,fourier_country_k1
CIV,1970,8,1970-02-16,1970-02-22,20.5158,0.9218,JHU,0.5,fourier_country_k1
CIV,1970,9,1970-02-23,1970-03-01,20.7103,0.9305,JHU,0.5,fourier_country_k1
CIV,1970,10,1970-03-02,1970-03-08,20.8463,0.9366,JHU,0.5,fourier_country_k1
CIV,1970,11,1970-03-09,1970-03-15,20.9219,0.94,JHU,0.5,fourier_country_k1
CIV,1970,12,1970-03-16,1970-03-22,20.9359,0.9407,JHU,0.5,fourier_country_k1
CIV,1970,13,1970-03-23,1970-03-29,20.8882,0.9385,JHU,0.5,fourier_country_k1
CIV,1970,14,1970-03-30,1970-04-05,20.7794,0.9336,JHU,0.5,fourier_country_k1
CIV,1970,15,1970-04-06,1970-04-12,20.6112,0.9261,JHU,0.5,fourier_country_k1
CIV,1970,16,1970-04-13,1970-04-19,20.386,0.916,JHU,0.5,fourier_country_k1
CIV,1970,17,1970-04-20,1970-04-26,20.1071,0.9034,JHU,0.5,fourier_country_k1
CIV,1970,18,1970-04-27,1970-05-03,19.7785,0.8887,JHU,0.5,fourier_country_k1
CIV,1970,19,1970-05-04,1970-05-10,19.405,0.8719,JHU,0.5,fourier_country_k1
CIV,1970,20,1970-05-11,1970-05-17,18.9921,0.8533,JHU,0.5,fourier_country_k1
CIV,1970,21,1970-05-18,1970-05-24,18.5459,0.8333,JHU,0.5,fourier_country_k1
CIV,1970,22,1970-05-25,1970-05-31,18.0727,0.812,JHU,0.5,fourier_country_k1
CIV,1970,23,1970-06-01,1970-06-07,17.5795,0.7899,JHU,0.5,fourier_country_k1
CIV,1970,24,1970-06-08,1970-06-14,17.0736,0.7671,JHU,0.5,fourier_country_k1
CIV,1970,25,1970-06-15,1970-06-21,16.5622,0.7442,JHU,0.5,fourier_country_k1
CIV,1970,26,1970-06-22,1970-06-28,16.0529,0.7213,JHU,0.5,fourier_country_k1
CIV,1970,27,1970-06-29,1970-07-05,15.553,0.6988,JHU,0.5,fourier_country_k1
CIV,1970,28,1970-07-06,1970-07-12,15.0699,0.6771,JHU,0.5,fourier_country_k1
CIV,1970,29,1970-07-13,1970-07-19,14.6106,0.6565,JHU,0.5,fourier_country_k1
CIV,1970,30,1970-07-20,1970-07-26,14.1818,0.6372,JHU,0.5,fourier_country_k1
CIV,1970,31,1970-07-27,1970-08-02,13.7897,0.6196,JHU,0.5,fourier_country_k1
CIV,1970,32,1970-08-03,1970-08-09,13.4401,0.6039,JHU,0.5,fourier_country_k1
CIV,1970,33,1970-08-10,1970-08-16,13.1381,0.5903,JHU,0.5,fourier_country_k1
CIV,1970,34,1970-08-17,1970-08-23,12.888,0.5791,JHU,0.5,fourier_country_k1
CIV,1970,35,1970-08-24,1970-08-30,12.6935,0.5703,JHU,0.5,fourier_country_k1
CIV,1970,36,1970-08-31,1970-09-06,12.5575,0.5642,JHU,0.5,fourier_country_k1
CIV,1970,37,1970-09-07,1970-09-13,12.482,0.5608,JHU,0.5,fourier_country_k1
CIV,1970,38,1970-09-14,1970-09-20,12.4679,0.5602,JHU,0.5,fourier_country_k1
CIV,1970,39,1970-09-21,1970-09-27,12.5156,0.5623,JHU,0.5,fourier_country_k1
CIV,1970,40,1970-09-28,1970-10-04,12.6244,0.5672,JHU,0.5,fourier_country_k1
