iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
CAF,1997,2,1997-01-06,1997-01-12,8.4162,1.4281,JHU,0.475,fourier_country_k1
CAF,1997,3,1997-01-13,1997-01-19,8.7146,1.4787,JHU,0.475,fourier_country_k1
CAF,1997,4,1997-01-20,1997-01-26,9.0098,1.5288,JHU,0.475,fourier_country_k1
CAF,1997,5,1997-01-27,1997-02-02,9.2975,1.5776,JHU,0.475,fourier_country_k1
CAF,1997,6,1997-02-03,1997-02-09,9.5736,1.6245,JHU,0.475,fourier_country_k1
CAF,1997,7,1997-02-10,1997-02-16,9.8341,1.6687,JHU,0.475,fourier_country_k1
CAF,1997,8,1997-02-17,1997-02-23,10.0751,1.7096,JHU,0.475,fourier_country_k1
CAF,1997,9,1997-02-24,1997-03-02,10.2932,1.7466,JHU,0.475,fourier_country_k1
CAF,1997,10,1997-03-03,1997-03-09,10.4851,1.7791,JHU,0.475,fourier_country_k1
CAF,1997,11,1997-03-10,1997-03-16,10.6481,1.8068,JHU,0.475,fourier_country_k1
CAF,1997,12,1997-03-17,1997-03-23,10.7797,1.8291,JHU,0.475,fourier_country_k1
CAF,1997,13,1997-03-24,1997-03-30,10.8781,1.8458,JHU,0.475,fourier_country_k1
CAF,1997,14,1997-03-31,1997-04-06,10.9418,1.8566,JHU,0.475,fourier_country_k1
CAF,1997,15,1997-04-07,1997-04-13,10.9699,1.8614,JHU,0.475,fourier_country_k1
CAF,1997,16,1997-04-14,1997-04-20,10.962,1.8601,JHU,0.475,fourier_country_k1
CAF,1997,17,1997-04-21,1997-04-27,10.9182,1.8526,JHU,0.475,fourier_country_k1
CAF,1997,18,1997-04-28,1997-05-04,10.8391,1.8392,JHU,0.475,fourier_country_k1
CAF,1997,19,1997-05-05,1997-05-11,10.7259,1.82,JHU,0.475,fourier_country_k1
CAF,1997,20,1997-05-12,1997-05-18,10.5803,1.7953,JHU,0.475,fourier_country_k1
CAF,1997,21,1997-05-19,1997-05-25,10.4043,1.7654,JHU,0.475,fourier_country_k1
CAF,1997,22,1997-05-26,1997-06-01,10.2006,1.7309,JHU,0.475,fourier_country_k1
CAF,1997,23,1997-06-02,1997-06-08,9.972,1.6921,JHU,0.475,fourier_country_k1
CAF,1997,24,1997-06-09,1997-06-15,9.722,1.6497,JHU,0.475,fourier_country_k1
CAF,1997,25,1997-06-16,1997-06-22,9.4542,1.6042,JHU,0.475,fourier_country_k1
CAF,1997,26,1997-06-23,1997-06-29,9.1724,1.5564,JHU,0.475,fourier_country_k1
CAF,1997,27,1997-06-30,1997-07-06,8.8809,1.5069,JHU,0.475,fourier_country_k1
CAF,1997,28,1997-07-07,1997-07-13,8.5838,1.4565,JHU,0.475,fourier_country_k1
CAF,1997,29,1997-07-14,1997-07-20,8.2854,1.4059,JHU,0.475,fourier_country_k1
CAF,1997,30,1997-07-21,1997-07-27,7.9902,1.3558,JHU,0.475,fourier_country_k1
CAF,1997,31,1997-07-28,1997-08-03,7.7025,1.307,JHU,0.475,fourier_country_k1
CAF,1997,32,1997-08-04,1997-08-10,7.4264,1.2601,JHU,0.475,fourier_country_k1
CAF,1997,33,1997-08-11,1997-08-17,7.1659,1.2159,JHU,0.475,fourier_country_k1
CAF,1997,34,1997-08-18,1997-08-24,6.9249,1.175,JHU,0.475,fourier_country_k1
CAF,1997,35,1997-08-25,1997-08-31,6.7068,1.138,JHU,0.475,fourier_country_k1
CAF,1997,36,1997-09-01,1997-09-07,6.5149,1.1055,JHU,0.475,fourier_country_k1
CAF,1997,37,1997-09-08,1997-09-14,6.3519,1.0778,JHU,0.475,fourier_country_k1
CAF,1997,38,1997-09-15,1997-09-21,6.2203,1.0555,JHU,0.475,fourier_country_k1
CAF,1997,39,1997-09-22,1997-09-28,6.1219,1.0388,JHU,0.475,fourier_country_k1
CAF,1997,40,1997-09-29,1997-10-05,6.0582,1.028,JHU,0.475,fourier_country_k1
CAF,1997,41,1997-10-06,1997-10-12,6.0301,1.0232,JHU,0.475,fourier_country_k1
CAF,1997,42,1997-10-13,1997-10-19,6.038,1.0245,JHU,0.475,fourier_country_k1
CAF,1997,43,1997-10-20,1997-10-26,6.0818,1.032,JHU,0.475,fourier_country_k1
CAF,1997,44,1997-10-27,1997-11-02,6.1609,1.0454,JHU,0.475,fourier_country_k1
CAF,1997,45,1997-11-03,1997-11-09,6.2741,1.0646,JHU,0.475,fourier_country_k1
CAF,1997,46,1997-11-10,1997-11-16,6.4197,1.0893,JHU,0.475,fourier_country_k1
CAF,1997,47,1997-11-17,1997-11-23,6.5957,1.1192,JHU,0.475,fourier_country_k1
CAF,1997,48,1997-11-24,1997-11-30,6.7994,1.1538,JHU,0.475,fourier_country_k1
CAF,1997,49,1997-12-01,1997-12-07,7.028,1.1925,JHU,0.475,fourier_country_k1
CAF,1997,50,1997-12-08,1997-12-14,7.278,1.235,JHU,0.475,fourier_country_k1
CAF,1997,51,1997-12-15,1997-12-21,7.5458,1.2804,JHU,0.475,fourier_country_k1
CAF,1997,52,1997-12-22,1997-12-28,7.8276,1.3282,JHU,0.475,fourier_country_k1
CAF,1998,1,1997-12-29,1998-01-04,8.1191,1.3777,JHU,0.475,fourier_country_k1
CAF,1998,2,1998-01-05,1998-01-11,0.4192,0.0572,JHU,0.475,fourier_country_k1
CAF,1998,3,1998-01-12,1998-01-18,0.434,0.0592,JHU,0.475,fourier_country_k1
CAF,1998,4,1998-01-19,1998-01-25,0.4487,0.0612,JHU,0.475,fourier_country_k1
CAF,1998,5,1998-01-26,1998-02-01,0.4631,0.0631,JHU,0.475,fourier_country_k1
CAF,1998,6,1998-02-02,1998-02-08,0.4768,0.065,JHU,0.475,fourier_country_k1
CAF,1998,7,1998-02-09,1998-02-15,0.4898,0.0668,JHU,0.475,fourier_country_k1
CAF,1998,8,1998-02-16,1998-02-22,0.5018,0.0684,JHU,0.475,fourier_country_k1
CAF,1998,9,1998-02-23,1998-03-01,0.5127,0.0699,JHU,0.475,fourier_country_k1
CAF,1998,10,1998-03-02,1998-03-08,0.5222,0.0712,JHU,0.475,fourier_country_k1
CAF,1998,11,1998-03-09,1998-03-15,0.5303,0.0723,JHU,0.475,fourier_country_k1
CAF,1998,12,1998-03-16,1998-03-22,0.5369,0.0732,JHU,0.475,fourier_country_k1
CAF,1998,13,1998-03-23,1998-03-29,0.5418,0.0739,JHU,0.475,fourier_country_k1
CAF,1998,14,1998-03-30,1998-04-05,0.545,0.0743,JHU,0.475,fourier_country_k1
CAF,1998,15,1998-04-06,1998-04-12,0.5464,0.0745,JHU,0.475,fourier_country_k1
CAF,1998,16,1998-04-13,1998-04-19,0.546,0.0745,JHU,0.475,fourier_country_k1
CAF,1998,17,1998-04-20,1998-04-26,0.5438,0.0742,JHU,0.475,fourier_country_k1
CAF,1998,18,1998-04-27,1998-05-03,0.5399,0.0736,JHU,0.475,fourier_country_k1
CAF,1998,19,1998-05-04,1998-05-10,0.5342,0.0728,JHU,0.475,fourier_country_k1
CAF,1998,20,1998-05-11,1998-05-17,0.527,0.0719,JHU,0.475,fourier_country_k1
CAF,1998,21,1998-05-18,1998-05-24,0.5182,0.0707,JHU,0.475,fourier_country_k1
CAF,1998,22,1998-05-25,1998-05-31,0.5081,0.0693,JHU,0.475,fourier_country_k1
CAF,1998,23,1998-06-01,1998-06-07,0.4967,0.0677,JHU,0.475,fourier_country_k1
CAF,1998,24,1998-06-08,1998-06-14,0.4842,0.066,JHU,0.475,fourier_country_k1
CAF,1998,25,1998-06-15,1998-06-21,0.4709,0.0642,JHU,0.475,fourier_country_k1
CAF,1998,26,1998-06-22,1998-06-28,0.4568,0.0623,JHU,0.475,fourier_country_k1
CAF,1998,27,1998-06-29,1998-07-05,0.4423,0.0603,JHU,0.475,fourier_country_k1
CAF,1998,28,1998-07-06,1998-07-12,0.4275,0.0583,JHU,0.475,fourier_country_k1
CAF,1998,29,1998-07-13,1998-07-19,0.4127,0.0563,JHU,0.475,fourier_country_k1
CAF,1998,30,1998-07-20,1998-07-26,0.398,0.0543,JHU,0.475,fourier_country_k1
CAF,1998,31,1998-07-27,1998-08-02,0.3836,0.0523,JHU,0.475,fourier_country_k1
CAF,1998,32,1998-08-03,1998-08-09,0.3699,0.0504,JHU,0.475,fourier_country_k1
CAF,1998,33,1998-08-10,1998-08-16,0.3569,0.0487,JHU,0.475,fourier_country_k1
CAF,1998,34,1998-08-17,1998-08-23,0.3449,0.047,JHU,0.475,fourier_country_k1
CAF,1998,35,1998-08-24,1998-08-30,0.334,0.0456,JHU,0.475,fourier_country_k1
CAF,1998,36,1998-08-31,1998-09-06,0.3245,0.0442,JHU,0.475,fourier_country_k1
CAF,1998,37,1998-09-07,1998-09-13,0.3164,0.0431,JHU,0.475,fourier_country_k1
CAF,1998,38,1998-09-14,1998-09-20,0.3098,0.0422,JHU,0.475,fourier_country_k1
CAF,1998,39,1998-09-21,1998-09-27,0.3049,0.0416,JHU,0.475,fourier_country_k1
CAF,1998,40,1998-09-28,1998-10-04,0.3017,0.0411,JHU,0.475,fourier_country_k1
CAF,1998,41,1998-10-05,1998-10-11,0.3003,0.041,JHU,0.475,fourier_country_k1
CAF,1998,42,1998-10-12,1998-10-18,0.3007,0.041,JHU,0.475,fourier_country_k1
CAF,1998,43,1998-10-19,1998-10-25,0.3029,0.0413,JHU,0.475,fourier_country_k1
CAF,1998,44,1998-10-26,1998-11-01,0.3069,0.0418,JHU,0.475,fourier_country_k1
CAF,1998,45,1998-11-02,1998-11-08,0.3125,0.0426,JHU,0.475,fourier_country_k1
CAF,1998,46,1998-11-09,1998-11-15,0.3197,0.0436,JHU,0.475,fourier_country_k1
CAF,1998,47,1998-11-16,1998-11-22,0.3285,0.0448,JHU,0.475,fourier_country_k1
CAF,1998,48,1998-11-23,1998-11-29,0.3387,0.0462,JHU,0.475,fourier_country_k1
CAF,1998,49,1998-11-30,1998-12-06,0.35,0.0477,JHU,0.475,fourier_country_k1
CAF,1998,50,1998-12-07,1998-12-13,0.3625,0.0494,JHU,0.475,fourier_country_k1
CAF,1998,51,1998-12-14,1998-12-20,0.3758,0.0512,JHU,0.475,fourier_country_k1
CAF,1998,52,1998-12-21,1998-12-27,0.3899,0.0532,JHU,0.475,fourier_country_k1
CAF,1998,53,1998-12-28,1999-01-03,0.3899,0.0532,JHU,0.475,fourier_country_k1
CAF,1999,1,1999-01-04,1999-01-10,0.0,0.0,AI,0.75,documented_zero
CAF,1999,2,1999-01-11,1999-01-17,0.0,0.0,AI,0.75,documented_zero
CAF,1999,3,1999-01-18,1999-01-24,0.0,0.0,AI,0.75,documented_zero
CAF,1999,4,1999-01-25,1999-01-31,0.0,0.0,AI,0.75,documented_zero
CAF,1999,5,1999-02-01,1999-02-07,0.0,0.0,AI,0.75,documented_zero
CAF,1999,6,1999-02-08,1999-02-14,0.0,0.0,AI,0.75,documented_zero
CAF,1999,7,1999-02-15,1999-02-21,0.0,0.0,AI,0.75,documented_zero
CAF,1999,8,1999-02-22,1999-02-28,0.0,0.0,AI,0.75,documented_zero
CAF,1999,9,1999-03-01,1999-03-07,0.0,0.0,AI,0.75,documented_zero
