Index,Source,URL,Description,TL,TR,Reliability_Level,source_database
1,WHO Cholera Surveillance Dashboard (2025),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for ANGOLA in 2025. Weekly reporting from WHO emergency surveillance dashboard. 21 weekly observations.,2025-01-06,2025-06-01,1,WHO
2,WHO Cholera Surveillance Dashboard (2025),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for ANGOLA in 2025. Weekly reporting from WHO emergency surveillance dashboard. 21 weekly observations.,2025-01-06,2025-06-01,1,WHO
3,WHO Cholera Surveillance Dashboard (2025),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for ANGOLA in 2025. Weekly reporting from WHO emergency surveillance dashboard. 52 weekly observations.,2025-01-06,2026-01-04,1,WHO
4,WHO Cholera Surveillance Dashboard (2026),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for ANGOLA in 2026. Weekly reporting from WHO emergency surveillance dashboard. 10 weekly observations.,2025-12-29,2026-03-08,1,WHO
5,WHO Cholera Surveillance Dashboard (2025),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for ANGOLA in 2025. Weekly reporting from WHO emergency surveillance dashboard. 52 weekly observations.,2025-01-06,2026-01-04,1,WHO
6,WHO Cholera Surveillance Dashboard (2026),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for ANGOLA in 2026. Weekly reporting from WHO emergency surveillance dashboard. 14 weekly observations.,2025-12-29,2026-04-05,1,WHO
