Index,Source,URL,Description,TL,TR,Reliability_Level,source_database
1,WHO Cholera Surveillance Dashboard (2025),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for ANGOLA in 2025. Weekly reporting from WHO emergency surveillance dashboard. 21 weekly observations.,2025-01-06,2025-06-01,1,WHO
