iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
RWA,2018,1,2018-01-01,2018-01-07,0.8584,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,2,2018-01-08,2018-01-14,0.8643,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,3,2018-01-15,2018-01-21,0.8413,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,4,2018-01-22,2018-01-28,0.8073,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,5,2018-01-29,2018-02-04,0.7846,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,6,2018-02-05,2018-02-11,0.7917,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,7,2018-02-12,2018-02-18,0.8374,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,8,2018-02-19,2018-02-25,0.9174,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,9,2018-02-26,2018-03-04,1.0149,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,10,2018-03-05,2018-03-11,1.1059,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,11,2018-03-12,2018-03-18,1.1664,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,12,2018-03-19,2018-03-25,1.1796,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,13,2018-03-26,2018-04-01,1.141,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,14,2018-04-02,2018-04-08,1.0595,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,15,2018-04-09,2018-04-15,0.9545,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,16,2018-04-16,2018-04-22,0.8494,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,17,2018-04-23,2018-04-29,0.7651,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,18,2018-04-30,2018-05-06,0.7136,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,19,2018-05-07,2018-05-13,0.6958,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,20,2018-05-14,2018-05-20,0.7023,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,21,2018-05-21,2018-05-27,0.7178,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,22,2018-05-28,2018-06-03,0.727,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,23,2018-06-04,2018-06-10,0.7197,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,24,2018-06-11,2018-06-17,0.694,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,25,2018-06-18,2018-06-24,0.6559,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,26,2018-06-25,2018-07-01,0.6164,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,27,2018-07-02,2018-07-08,0.5868,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,28,2018-07-09,2018-07-15,0.5742,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,29,2018-07-16,2018-07-22,0.5789,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,30,2018-07-23,2018-07-29,0.5951,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,31,2018-07-30,2018-08-05,0.6127,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,32,2018-08-06,2018-08-12,0.6224,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,33,2018-08-13,2018-08-19,0.619,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,34,2018-08-20,2018-08-26,0.6036,,AI,0.35,fourier_regional_East Africa_k5
RWA,2018,35,2018-08-27,2018-09-02,0.5829,,AI,0.35,fourier_regional_East Africa_k5
