iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
NER,1970,1,1969-12-29,1970-01-04,0.4113,0.2056,JHU,0.7,fourier_country
NER,1970,2,1970-01-05,1970-01-11,0.431,0.2155,JHU,0.7,fourier_country
NER,1970,3,1970-01-12,1970-01-18,0.4471,0.2236,JHU,0.7,fourier_country
NER,1970,4,1970-01-19,1970-01-25,0.4582,0.2291,JHU,0.7,fourier_country
NER,1970,5,1970-01-26,1970-02-01,0.463,0.2315,JHU,0.7,fourier_country
NER,1970,6,1970-02-02,1970-02-08,0.4606,0.2303,JHU,0.7,fourier_country
NER,1970,7,1970-02-09,1970-02-15,0.4505,0.2252,JHU,0.7,fourier_country
NER,1970,8,1970-02-16,1970-02-22,0.4326,0.2163,JHU,0.7,fourier_country
NER,1970,9,1970-02-23,1970-03-01,0.4072,0.2036,JHU,0.7,fourier_country
NER,1970,10,1970-03-02,1970-03-08,0.3752,0.1876,JHU,0.7,fourier_country
NER,1970,11,1970-03-09,1970-03-15,0.3377,0.1689,JHU,0.7,fourier_country
NER,1970,12,1970-03-16,1970-03-22,0.2962,0.1481,JHU,0.7,fourier_country
NER,1970,13,1970-03-23,1970-03-29,0.2525,0.1262,JHU,0.7,fourier_country
NER,1970,14,1970-03-30,1970-04-05,0.2084,0.1042,JHU,0.7,fourier_country
NER,1970,15,1970-04-06,1970-04-12,0.1661,0.083,JHU,0.7,fourier_country
NER,1970,16,1970-04-13,1970-04-19,0.1274,0.0637,JHU,0.7,fourier_country
NER,1970,17,1970-04-20,1970-04-26,0.0942,0.0471,JHU,0.7,fourier_country
NER,1970,18,1970-04-27,1970-05-03,0.0679,0.034,JHU,0.7,fourier_country
NER,1970,19,1970-05-04,1970-05-10,0.0499,0.0249,JHU,0.7,fourier_country
NER,1970,20,1970-05-11,1970-05-17,0.0408,0.0204,JHU,0.7,fourier_country
NER,1970,21,1970-05-18,1970-05-24,0.0412,0.0206,JHU,0.7,fourier_country
NER,1970,22,1970-05-25,1970-05-31,0.0508,0.0254,JHU,0.7,fourier_country
NER,1970,23,1970-06-01,1970-06-07,0.0692,0.0346,JHU,0.7,fourier_country
NER,1970,24,1970-06-08,1970-06-14,0.0954,0.0477,JHU,0.7,fourier_country
NER,1970,25,1970-06-15,1970-06-21,0.128,0.064,JHU,0.7,fourier_country
NER,1970,26,1970-06-22,1970-06-28,0.1654,0.0827,JHU,0.7,fourier_country
NER,1970,27,1970-06-29,1970-07-05,0.2057,0.1029,JHU,0.7,fourier_country
NER,1970,28,1970-07-06,1970-07-12,0.2471,0.1235,JHU,0.7,fourier_country
NER,1970,29,1970-07-13,1970-07-19,0.2875,0.1438,JHU,0.7,fourier_country
NER,1970,30,1970-07-20,1970-07-26,0.3253,0.1626,JHU,0.7,fourier_country
NER,1970,31,1970-07-27,1970-08-02,0.3586,0.1793,JHU,0.7,fourier_country
NER,1970,32,1970-08-03,1970-08-09,0.3863,0.1932,JHU,0.7,fourier_country
NER,1970,33,1970-08-10,1970-08-16,0.4074,0.2037,JHU,0.7,fourier_country
NER,1970,34,1970-08-17,1970-08-23,0.4213,0.2106,JHU,0.7,fourier_country
NER,1970,35,1970-08-24,1970-08-30,0.4279,0.214,JHU,0.7,fourier_country
NER,1970,36,1970-08-31,1970-09-06,0.4276,0.2138,JHU,0.7,fourier_country
NER,1970,37,1970-09-07,1970-09-13,0.421,0.2105,JHU,0.7,fourier_country
NER,1970,38,1970-09-14,1970-09-20,0.4091,0.2046,JHU,0.7,fourier_country
NER,1970,39,1970-09-21,1970-09-27,0.3934,0.1967,JHU,0.7,fourier_country
NER,1970,40,1970-09-28,1970-10-04,0.3754,0.1877,JHU,0.7,fourier_country
NER,1970,41,1970-10-05,1970-10-11,0.3566,0.1783,JHU,0.7,fourier_country
NER,1970,42,1970-10-12,1970-10-18,0.3387,0.1694,JHU,0.7,fourier_country
NER,1970,43,1970-10-19,1970-10-25,0.3232,0.1616,JHU,0.7,fourier_country
NER,1970,44,1970-10-26,1970-11-01,0.3113,0.1556,JHU,0.7,fourier_country
NER,1970,45,1970-11-02,1970-11-08,0.304,0.152,JHU,0.7,fourier_country
NER,1970,46,1970-11-09,1970-11-15,0.3021,0.1511,JHU,0.7,fourier_country
NER,1970,47,1970-11-16,1970-11-22,0.3057,0.1529,JHU,0.7,fourier_country
NER,1970,48,1970-11-23,1970-11-29,0.3148,0.1574,JHU,0.7,fourier_country
NER,1970,49,1970-11-30,1970-12-06,0.3288,0.1644,JHU,0.7,fourier_country
NER,1970,50,1970-12-07,1970-12-13,0.3468,0.1734,JHU,0.7,fourier_country
NER,1970,51,1970-12-14,1970-12-20,0.3675,0.1837,JHU,0.7,fourier_country
NER,1970,52,1970-12-21,1970-12-27,0.3895,0.1948,JHU,0.7,fourier_country
NER,1970,53,1970-12-28,1971-01-03,0.3895,0.1948,JHU,0.7,fourier_country
NER,1971,1,1971-01-04,1971-01-10,238.1416,60.2487,JHU,0.7,fourier_country
NER,1971,2,1971-01-11,1971-01-17,249.5727,63.1407,JHU,0.7,fourier_country
NER,1971,3,1971-01-18,1971-01-24,258.9204,65.5056,JHU,0.7,fourier_country
NER,1971,4,1971-01-25,1971-01-31,265.3348,67.1284,JHU,0.7,fourier_country
NER,1971,5,1971-02-01,1971-02-07,268.1076,67.8299,JHU,0.7,fourier_country
NER,1971,6,1971-02-08,1971-02-14,266.7174,67.4782,JHU,0.7,fourier_country
NER,1971,7,1971-02-15,1971-02-21,260.8657,65.9978,JHU,0.7,fourier_country
NER,1971,8,1971-02-22,1971-02-28,250.4995,63.3751,JHU,0.7,fourier_country
NER,1971,9,1971-03-01,1971-03-07,235.8203,59.6614,JHU,0.7,fourier_country
NER,1971,10,1971-03-08,1971-03-14,217.2782,54.9703,JHU,0.7,fourier_country
NER,1971,11,1971-03-15,1971-03-21,195.5516,49.4736,JHU,0.7,fourier_country
NER,1971,12,1971-03-22,1971-03-28,171.5136,43.3921,JHU,0.7,fourier_country
NER,1971,13,1971-03-29,1971-04-04,146.1869,36.9846,JHU,0.7,fourier_country
NER,1971,14,1971-04-05,1971-04-11,120.6898,30.5339,JHU,0.7,fourier_country
NER,1971,15,1971-04-12,1971-04-18,96.1766,24.3322,JHU,0.7,fourier_country
NER,1971,16,1971-04-19,1971-04-25,73.7749,18.6647,JHU,0.7,fourier_country
NER,1971,17,1971-04-26,1971-05-02,54.5247,13.7945,JHU,0.7,fourier_country
NER,1971,18,1971-05-03,1971-05-09,39.3218,9.9482,JHU,0.7,fourier_country
NER,1971,19,1971-05-10,1971-05-16,28.8686,7.3036,JHU,0.7,fourier_country
NER,1971,20,1971-05-17,1971-05-23,23.6365,5.9799,JHU,0.7,fourier_country
NER,1971,21,1971-05-24,1971-05-30,23.84,6.0314,JHU,0.7,fourier_country
NER,1971,22,1971-05-31,1971-06-06,29.4258,7.4446,JHU,0.7,fourier_country
