Index,Source,URL,Description,TL,TR,Reliability_Level,source_database
1,JHU Cholera Database (UID: 10001),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Guinea/ObservationCollection10001.csv,JHU cholera database entry with 52 observations. Frequency: Weekly. Updated: 2024-05-10,2012-01-02,2012-12-30,2,JHU
2,UNICEF Country Programme Report (UID: 5110),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Guinea/ObservationCollection5110.csv,JHU cholera database entry with 4737 observations. Frequency: Weekly. Updated: 2025-05-01 Source tags: UNICEFcp,2015-01-01,2024-09-29,2,JHU
3,JHU Cholera Database (UID: 21257),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Guinea/ObservationCollection21257.csv,JHU cholera database entry with 1 observations. Frequency: Other (345). Updated: 2024-02-09,2011-01-01,2011-12-12,2,JHU
4,JHU Cholera Database (UID: 12530),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Guinea/ObservationCollection12530.csv,JHU cholera database entry with 2 observations. Frequency: Annual. Updated: 2024-05-17,1995-01-01,1995-12-31,2,JHU
5,WHO Annual Cholera Report (UID: 317),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Guinea/ObservationCollection317.csv,JHU cholera database entry with 26 observations. Frequency: Annual. Updated: 2025-10-02 Source tags: WHOannual,1970-01-01,2024-12-31,1,JHU
