iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
MWI,1973,1,1973-01-01,1973-01-07,17.7035,0.9544,JHU,0.5,fourier_country_k2
MWI,1973,2,1973-01-08,1973-01-14,19.8871,1.0721,JHU,0.5,fourier_country_k2
MWI,1973,3,1973-01-15,1973-01-21,21.6712,1.1683,JHU,0.5,fourier_country_k2
MWI,1973,4,1973-01-22,1973-01-28,22.976,1.2386,JHU,0.5,fourier_country_k2
MWI,1973,5,1973-01-29,1973-02-04,23.743,1.2799,JHU,0.5,fourier_country_k2
MWI,1973,6,1973-02-05,1973-02-11,23.9388,1.2905,JHU,0.5,fourier_country_k2
MWI,1973,7,1973-02-12,1973-02-18,23.5564,1.2699,JHU,0.5,fourier_country_k2
MWI,1973,8,1973-02-19,1973-02-25,22.6159,1.2192,JHU,0.5,fourier_country_k2
MWI,1973,9,1973-02-26,1973-03-04,21.1629,1.1409,JHU,0.5,fourier_country_k2
MWI,1973,10,1973-03-05,1973-03-11,19.2667,1.0386,JHU,0.5,fourier_country_k2
MWI,1973,11,1973-03-12,1973-03-18,17.0157,0.9173,JHU,0.5,fourier_country_k2
MWI,1973,12,1973-03-19,1973-03-25,14.5131,0.7824,JHU,0.5,fourier_country_k2
MWI,1973,13,1973-03-26,1973-04-01,11.8711,0.64,JHU,0.5,fourier_country_k2
MWI,1973,14,1973-04-02,1973-04-08,9.2051,0.4962,JHU,0.5,fourier_country_k2
MWI,1973,15,1973-04-09,1973-04-15,6.627,0.3573,JHU,0.5,fourier_country_k2
MWI,1973,16,1973-04-16,1973-04-22,4.2402,0.2286,JHU,0.5,fourier_country_k2
MWI,1973,17,1973-04-23,1973-04-29,2.1332,0.115,JHU,0.5,fourier_country_k2
MWI,1973,18,1973-04-30,1973-05-06,0.3761,0.0203,JHU,0.5,fourier_country_k2
MWI,1973,19,1973-05-07,1973-05-13,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,20,1973-05-14,1973-05-20,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,21,1973-05-21,1973-05-27,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,22,1973-05-28,1973-06-03,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,23,1973-06-04,1973-06-10,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,24,1973-06-11,1973-06-17,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,25,1973-06-18,1973-06-24,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,26,1973-06-25,1973-07-01,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,27,1973-07-02,1973-07-08,0.6411,0.0346,JHU,0.5,fourier_country_k2
MWI,1973,28,1973-07-09,1973-07-15,1.4673,0.0791,JHU,0.5,fourier_country_k2
MWI,1973,29,1973-07-16,1973-07-22,2.1626,0.1166,JHU,0.5,fourier_country_k2
MWI,1973,30,1973-07-23,1973-07-29,2.6631,0.1436,JHU,0.5,fourier_country_k2
MWI,1973,31,1973-07-30,1973-08-05,2.922,0.1575,JHU,0.5,fourier_country_k2
MWI,1973,32,1973-08-06,1973-08-12,2.9132,0.157,JHU,0.5,fourier_country_k2
MWI,1973,33,1973-08-13,1973-08-19,2.6329,0.1419,JHU,0.5,fourier_country_k2
MWI,1973,34,1973-08-20,1973-08-26,2.0996,0.1132,JHU,0.5,fourier_country_k2
MWI,1973,35,1973-08-27,1973-09-02,1.353,0.0729,JHU,0.5,fourier_country_k2
MWI,1973,36,1973-09-03,1973-09-09,0.452,0.0244,JHU,0.5,fourier_country_k2
MWI,1973,37,1973-09-10,1973-09-16,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,38,1973-09-17,1973-09-23,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,39,1973-09-24,1973-09-30,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,40,1973-10-01,1973-10-07,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,41,1973-10-08,1973-10-14,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,42,1973-10-15,1973-10-21,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,43,1973-10-22,1973-10-28,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,44,1973-10-29,1973-11-04,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,45,1973-11-05,1973-11-11,0.0,0.0,JHU,0.5,fourier_country_k2
MWI,1973,46,1973-11-12,1973-11-18,0.1921,0.0104,JHU,0.5,fourier_country_k2
MWI,1973,47,1973-11-19,1973-11-25,2.1824,0.1177,JHU,0.5,fourier_country_k2
MWI,1973,48,1973-11-26,1973-12-02,4.5018,0.2427,JHU,0.5,fourier_country_k2
MWI,1973,49,1973-12-03,1973-12-09,7.0686,0.3811,JHU,0.5,fourier_country_k2
MWI,1973,50,1973-12-10,1973-12-16,9.7845,0.5275,JHU,0.5,fourier_country_k2
MWI,1973,51,1973-12-17,1973-12-23,12.5396,0.676,JHU,0.5,fourier_country_k2
MWI,1973,52,1973-12-24,1973-12-30,15.2178,0.8204,JHU,0.5,fourier_country_k2
MWI,1974,1,1973-12-31,1974-01-06,17.7035,0.9544,JHU,0.5,fourier_country_k2
MWI,1974,2,1974-01-07,1974-01-13,0.0,0.0,none,0.5,assumed_zero
MWI,1974,3,1974-01-14,1974-01-20,0.0,0.0,none,0.5,assumed_zero
MWI,1974,4,1974-01-21,1974-01-27,0.0,0.0,none,0.5,assumed_zero
MWI,1974,5,1974-01-28,1974-02-03,0.0,0.0,none,0.5,assumed_zero
MWI,1974,6,1974-02-04,1974-02-10,0.0,0.0,none,0.5,assumed_zero
MWI,1974,7,1974-02-11,1974-02-17,0.0,0.0,none,0.5,assumed_zero
MWI,1974,8,1974-02-18,1974-02-24,0.0,0.0,none,0.5,assumed_zero
MWI,1974,9,1974-02-25,1974-03-03,0.0,0.0,none,0.5,assumed_zero
MWI,1974,10,1974-03-04,1974-03-10,0.0,0.0,none,0.5,assumed_zero
MWI,1974,11,1974-03-11,1974-03-17,0.0,0.0,none,0.5,assumed_zero
MWI,1974,12,1974-03-18,1974-03-24,0.0,0.0,none,0.5,assumed_zero
MWI,1974,13,1974-03-25,1974-03-31,0.0,0.0,none,0.5,assumed_zero
MWI,1974,14,1974-04-01,1974-04-07,0.0,0.0,none,0.5,assumed_zero
MWI,1974,15,1974-04-08,1974-04-14,0.0,0.0,none,0.5,assumed_zero
MWI,1974,16,1974-04-15,1974-04-21,0.0,0.0,none,0.5,assumed_zero
MWI,1974,17,1974-04-22,1974-04-28,0.0,0.0,none,0.5,assumed_zero
MWI,1974,18,1974-04-29,1974-05-05,0.0,0.0,none,0.5,assumed_zero
MWI,1974,19,1974-05-06,1974-05-12,0.0,0.0,none,0.5,assumed_zero
MWI,1974,20,1974-05-13,1974-05-19,0.0,0.0,none,0.5,assumed_zero
MWI,1974,21,1974-05-20,1974-05-26,0.0,0.0,none,0.5,assumed_zero
MWI,1974,22,1974-05-27,1974-06-02,0.0,0.0,none,0.5,assumed_zero
MWI,1974,23,1974-06-03,1974-06-09,0.0,0.0,none,0.5,assumed_zero
MWI,1974,24,1974-06-10,1974-06-16,0.0,0.0,none,0.5,assumed_zero
MWI,1974,25,1974-06-17,1974-06-23,0.0,0.0,none,0.5,assumed_zero
MWI,1974,26,1974-06-24,1974-06-30,0.0,0.0,none,0.5,assumed_zero
MWI,1974,27,1974-07-01,1974-07-07,0.0,0.0,none,0.5,assumed_zero
MWI,1974,28,1974-07-08,1974-07-14,0.0,0.0,none,0.5,assumed_zero
MWI,1974,29,1974-07-15,1974-07-21,0.0,0.0,none,0.5,assumed_zero
