iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
LBR,1970,2,1970-01-05,1970-01-11,2.81,0.4516,JHU,0.5,fourier_country_k2
LBR,1970,3,1970-01-12,1970-01-18,2.8222,0.4536,JHU,0.5,fourier_country_k2
LBR,1970,4,1970-01-19,1970-01-25,2.8788,0.4627,JHU,0.5,fourier_country_k2
LBR,1970,5,1970-01-26,1970-02-01,2.978,0.4786,JHU,0.5,fourier_country_k2
LBR,1970,6,1970-02-02,1970-02-08,3.1152,0.5007,JHU,0.5,fourier_country_k2
LBR,1970,7,1970-02-09,1970-02-15,3.2831,0.5276,JHU,0.5,fourier_country_k2
LBR,1970,8,1970-02-16,1970-02-22,3.4726,0.5581,JHU,0.5,fourier_country_k2
LBR,1970,9,1970-02-23,1970-03-01,3.6725,0.5902,JHU,0.5,fourier_country_k2
LBR,1970,10,1970-03-02,1970-03-08,3.8712,0.6222,JHU,0.5,fourier_country_k2
LBR,1970,11,1970-03-09,1970-03-15,4.0563,0.6519,JHU,0.5,fourier_country_k2
LBR,1970,12,1970-03-16,1970-03-22,4.2162,0.6776,JHU,0.5,fourier_country_k2
LBR,1970,13,1970-03-23,1970-03-29,4.3402,0.6975,JHU,0.5,fourier_country_k2
LBR,1970,14,1970-03-30,1970-04-05,4.4196,0.7103,JHU,0.5,fourier_country_k2
LBR,1970,15,1970-04-06,1970-04-12,4.4478,0.7148,JHU,0.5,fourier_country_k2
LBR,1970,16,1970-04-13,1970-04-19,4.4209,0.7105,JHU,0.5,fourier_country_k2
LBR,1970,17,1970-04-20,1970-04-26,4.3382,0.6972,JHU,0.5,fourier_country_k2
LBR,1970,18,1970-04-27,1970-05-03,4.2019,0.6753,JHU,0.5,fourier_country_k2
LBR,1970,19,1970-05-04,1970-05-10,4.0171,0.6456,JHU,0.5,fourier_country_k2
LBR,1970,20,1970-05-11,1970-05-17,3.7916,0.6094,JHU,0.5,fourier_country_k2
LBR,1970,21,1970-05-18,1970-05-24,3.5358,0.5682,JHU,0.5,fourier_country_k2
LBR,1970,22,1970-05-25,1970-05-31,3.2613,0.5241,JHU,0.5,fourier_country_k2
LBR,1970,23,1970-06-01,1970-06-07,2.9813,0.4791,JHU,0.5,fourier_country_k2
LBR,1970,24,1970-06-08,1970-06-14,2.709,0.4354,JHU,0.5,fourier_country_k2
LBR,1970,25,1970-06-15,1970-06-21,2.4575,0.395,JHU,0.5,fourier_country_k2
LBR,1970,26,1970-06-22,1970-06-28,2.2387,0.3598,JHU,0.5,fourier_country_k2
LBR,1970,27,1970-06-29,1970-07-05,2.0629,0.3315,JHU,0.5,fourier_country_k2
LBR,1970,28,1970-07-06,1970-07-12,1.9379,0.3114,JHU,0.5,fourier_country_k2
LBR,1970,29,1970-07-13,1970-07-19,1.8689,0.3004,JHU,0.5,fourier_country_k2
LBR,1970,30,1970-07-20,1970-07-26,1.8583,0.2987,JHU,0.5,fourier_country_k2
LBR,1970,31,1970-07-27,1970-08-02,1.9052,0.3062,JHU,0.5,fourier_country_k2
LBR,1970,32,1970-08-03,1970-08-09,2.0056,0.3223,JHU,0.5,fourier_country_k2
LBR,1970,33,1970-08-10,1970-08-16,2.1531,0.346,JHU,0.5,fourier_country_k2
LBR,1970,34,1970-08-17,1970-08-23,2.3384,0.3758,JHU,0.5,fourier_country_k2
LBR,1970,35,1970-08-24,1970-08-30,2.5509,0.41,JHU,0.5,fourier_country_k2
LBR,1970,36,1970-08-31,1970-09-06,2.7784,0.4465,JHU,0.5,fourier_country_k2
LBR,1970,37,1970-09-07,1970-09-13,3.0083,0.4835,JHU,0.5,fourier_country_k2
LBR,1970,38,1970-09-14,1970-09-20,3.2283,0.5188,JHU,0.5,fourier_country_k2
LBR,1970,39,1970-09-21,1970-09-27,3.4268,0.5507,JHU,0.5,fourier_country_k2
LBR,1970,40,1970-09-28,1970-10-04,3.594,0.5776,JHU,0.5,fourier_country_k2
LBR,1970,41,1970-10-05,1970-10-11,3.722,0.5982,JHU,0.5,fourier_country_k2
LBR,1970,42,1970-10-12,1970-10-18,3.8056,0.6116,JHU,0.5,fourier_country_k2
LBR,1970,43,1970-10-19,1970-10-25,3.8423,0.6175,JHU,0.5,fourier_country_k2
LBR,1970,44,1970-10-26,1970-11-01,3.8326,0.6159,JHU,0.5,fourier_country_k2
LBR,1970,45,1970-11-02,1970-11-08,3.7797,0.6075,JHU,0.5,fourier_country_k2
LBR,1970,46,1970-11-09,1970-11-15,3.6898,0.593,JHU,0.5,fourier_country_k2
LBR,1970,47,1970-11-16,1970-11-22,3.5709,0.5739,JHU,0.5,fourier_country_k2
LBR,1970,48,1970-11-23,1970-11-29,3.4329,0.5517,JHU,0.5,fourier_country_k2
LBR,1970,49,1970-11-30,1970-12-06,3.2868,0.5282,JHU,0.5,fourier_country_k2
LBR,1970,50,1970-12-07,1970-12-13,3.144,0.5053,JHU,0.5,fourier_country_k2
LBR,1970,51,1970-12-14,1970-12-20,3.0157,0.4847,JHU,0.5,fourier_country_k2
LBR,1970,52,1970-12-21,1970-12-27,2.9119,0.468,JHU,0.5,fourier_country_k2
LBR,1970,53,1970-12-28,1971-01-03,2.9119,0.468,JHU,0.5,fourier_country_k2
LBR,1971,1,1971-01-04,1971-01-10,10.253,1.7934,JHU,0.5,fourier_country_k2
LBR,1971,2,1971-01-11,1971-01-17,10.1405,1.7737,JHU,0.5,fourier_country_k2
