iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
KEN,1971,1,1971-01-04,1971-01-10,6.3199,1.0048,JHU,0.5,fourier_country_k1
KEN,1971,2,1971-01-11,1971-01-17,6.5018,1.0338,JHU,0.5,fourier_country_k1
KEN,1971,3,1971-01-18,1971-01-24,6.6559,1.0583,JHU,0.5,fourier_country_k1
KEN,1971,4,1971-01-25,1971-01-31,6.78,1.078,JHU,0.5,fourier_country_k1
KEN,1971,5,1971-02-01,1971-02-07,6.8723,1.0927,JHU,0.5,fourier_country_k1
KEN,1971,6,1971-02-08,1971-02-14,6.9313,1.1021,JHU,0.5,fourier_country_k1
KEN,1971,7,1971-02-15,1971-02-21,6.9563,1.106,JHU,0.5,fourier_country_k1
KEN,1971,8,1971-02-22,1971-02-28,6.9469,1.1045,JHU,0.5,fourier_country_k1
KEN,1971,9,1971-03-01,1971-03-07,6.9032,1.0976,JHU,0.5,fourier_country_k1
KEN,1971,10,1971-03-08,1971-03-14,6.8259,1.0853,JHU,0.5,fourier_country_k1
KEN,1971,11,1971-03-15,1971-03-21,6.716,1.0678,JHU,0.5,fourier_country_k1
KEN,1971,12,1971-03-22,1971-03-28,6.5753,1.0454,JHU,0.5,fourier_country_k1
KEN,1971,13,1971-03-29,1971-04-04,6.4056,1.0185,JHU,0.5,fourier_country_k1
KEN,1971,14,1971-04-05,1971-04-11,6.2096,0.9873,JHU,0.5,fourier_country_k1
KEN,1971,15,1971-04-12,1971-04-18,5.9901,0.9524,JHU,0.5,fourier_country_k1
KEN,1971,16,1971-04-19,1971-04-25,5.7502,0.9143,JHU,0.5,fourier_country_k1
KEN,1971,17,1971-04-26,1971-05-02,5.4935,0.8734,JHU,0.5,fourier_country_k1
KEN,1971,18,1971-05-03,1971-05-09,5.2237,0.8306,JHU,0.5,fourier_country_k1
KEN,1971,19,1971-05-10,1971-05-16,4.9448,0.7862,JHU,0.5,fourier_country_k1
KEN,1971,20,1971-05-17,1971-05-23,4.6608,0.741,JHU,0.5,fourier_country_k1
KEN,1971,21,1971-05-24,1971-05-30,4.3758,0.6957,JHU,0.5,fourier_country_k1
KEN,1971,22,1971-05-31,1971-06-06,4.0941,0.6509,JHU,0.5,fourier_country_k1
KEN,1971,23,1971-06-07,1971-06-13,3.8197,0.6073,JHU,0.5,fourier_country_k1
KEN,1971,24,1971-06-14,1971-06-20,3.5566,0.5655,JHU,0.5,fourier_country_k1
KEN,1971,25,1971-06-21,1971-06-27,3.3086,0.5261,JHU,0.5,fourier_country_k1
KEN,1971,26,1971-06-28,1971-07-04,3.0795,0.4896,JHU,0.5,fourier_country_k1
KEN,1971,27,1971-07-05,1971-07-11,2.8724,0.4567,JHU,0.5,fourier_country_k1
KEN,1971,28,1971-07-12,1971-07-18,2.6905,0.4278,JHU,0.5,fourier_country_k1
KEN,1971,29,1971-07-19,1971-07-25,2.5364,0.4033,JHU,0.5,fourier_country_k1
KEN,1971,30,1971-07-26,1971-08-01,2.4123,0.3835,JHU,0.5,fourier_country_k1
KEN,1971,31,1971-08-02,1971-08-08,2.32,0.3689,JHU,0.5,fourier_country_k1
KEN,1971,32,1971-08-09,1971-08-15,2.261,0.3595,JHU,0.5,fourier_country_k1
KEN,1971,33,1971-08-16,1971-08-22,2.236,0.3555,JHU,0.5,fourier_country_k1
KEN,1971,34,1971-08-23,1971-08-29,2.2454,0.357,JHU,0.5,fourier_country_k1
KEN,1971,35,1971-08-30,1971-09-05,2.2891,0.364,JHU,0.5,fourier_country_k1
KEN,1971,36,1971-09-06,1971-09-12,2.3664,0.3763,JHU,0.5,fourier_country_k1
KEN,1971,37,1971-09-13,1971-09-19,2.4763,0.3937,JHU,0.5,fourier_country_k1
KEN,1971,38,1971-09-20,1971-09-26,2.617,0.4161,JHU,0.5,fourier_country_k1
KEN,1971,39,1971-09-27,1971-10-03,2.7867,0.4431,JHU,0.5,fourier_country_k1
KEN,1971,40,1971-10-04,1971-10-10,2.9827,0.4742,JHU,0.5,fourier_country_k1
KEN,1971,41,1971-10-11,1971-10-17,3.2022,0.5091,JHU,0.5,fourier_country_k1
KEN,1971,42,1971-10-18,1971-10-24,3.4421,0.5473,JHU,0.5,fourier_country_k1
KEN,1971,43,1971-10-25,1971-10-31,3.6988,0.5881,JHU,0.5,fourier_country_k1
KEN,1971,44,1971-11-01,1971-11-07,3.9686,0.631,JHU,0.5,fourier_country_k1
KEN,1971,45,1971-11-08,1971-11-14,4.2475,0.6753,JHU,0.5,fourier_country_k1
KEN,1971,46,1971-11-15,1971-11-21,4.5315,0.7205,JHU,0.5,fourier_country_k1
KEN,1971,47,1971-11-22,1971-11-28,4.8165,0.7658,JHU,0.5,fourier_country_k1
KEN,1971,48,1971-11-29,1971-12-05,5.0982,0.8106,JHU,0.5,fourier_country_k1
KEN,1971,49,1971-12-06,1971-12-12,5.3726,0.8542,JHU,0.5,fourier_country_k1
KEN,1971,50,1971-12-13,1971-12-19,5.6357,0.8961,JHU,0.5,fourier_country_k1
KEN,1971,51,1971-12-20,1971-12-26,5.8837,0.9355,JHU,0.5,fourier_country_k1
KEN,1971,52,1971-12-27,1972-01-02,6.1129,0.9719,JHU,0.5,fourier_country_k1
KEN,1972,1,1972-01-03,1972-01-09,1.3486,0.0,JHU,0.5,fourier_country_k1
KEN,1972,2,1972-01-10,1972-01-16,1.3874,0.0,JHU,0.5,fourier_country_k1
KEN,1972,3,1972-01-17,1972-01-23,1.4203,0.0,JHU,0.5,fourier_country_k1
KEN,1972,4,1972-01-24,1972-01-30,1.4468,0.0,JHU,0.5,fourier_country_k1
KEN,1972,5,1972-01-31,1972-02-06,1.4665,0.0,JHU,0.5,fourier_country_k1
KEN,1972,6,1972-02-07,1972-02-13,1.4791,0.0,JHU,0.5,fourier_country_k1
KEN,1972,7,1972-02-14,1972-02-20,1.4844,0.0,JHU,0.5,fourier_country_k1
KEN,1972,8,1972-02-21,1972-02-27,1.4824,0.0,JHU,0.5,fourier_country_k1
KEN,1972,9,1972-02-28,1972-03-05,1.4731,0.0,JHU,0.5,fourier_country_k1
KEN,1972,10,1972-03-06,1972-03-12,1.4566,0.0,JHU,0.5,fourier_country_k1
KEN,1972,11,1972-03-13,1972-03-19,1.4331,0.0,JHU,0.5,fourier_country_k1
KEN,1972,12,1972-03-20,1972-03-26,1.4031,0.0,JHU,0.5,fourier_country_k1
KEN,1972,13,1972-03-27,1972-04-02,1.3669,0.0,JHU,0.5,fourier_country_k1
KEN,1972,14,1972-04-03,1972-04-09,1.3251,0.0,JHU,0.5,fourier_country_k1
KEN,1972,15,1972-04-10,1972-04-16,1.2782,0.0,JHU,0.5,fourier_country_k1
KEN,1972,16,1972-04-17,1972-04-23,1.227,0.0,JHU,0.5,fourier_country_k1
KEN,1972,17,1972-04-24,1972-04-30,1.1723,0.0,JHU,0.5,fourier_country_k1
KEN,1972,18,1972-05-01,1972-05-07,1.1147,0.0,JHU,0.5,fourier_country_k1
KEN,1972,19,1972-05-08,1972-05-14,1.0552,0.0,JHU,0.5,fourier_country_k1
KEN,1972,20,1972-05-15,1972-05-21,0.9946,0.0,JHU,0.5,fourier_country_k1
KEN,1972,21,1972-05-22,1972-05-28,0.9338,0.0,JHU,0.5,fourier_country_k1
KEN,1972,22,1972-05-29,1972-06-04,0.8736,0.0,JHU,0.5,fourier_country_k1
KEN,1972,23,1972-06-05,1972-06-11,0.8151,0.0,JHU,0.5,fourier_country_k1
KEN,1972,24,1972-06-12,1972-06-18,0.7589,0.0,JHU,0.5,fourier_country_k1
KEN,1972,25,1972-06-19,1972-06-25,0.706,0.0,JHU,0.5,fourier_country_k1
KEN,1972,26,1972-06-26,1972-07-02,0.6571,0.0,JHU,0.5,fourier_country_k1
KEN,1972,27,1972-07-03,1972-07-09,0.6129,0.0,JHU,0.5,fourier_country_k1
KEN,1972,28,1972-07-10,1972-07-16,0.5741,0.0,JHU,0.5,fourier_country_k1
KEN,1972,29,1972-07-17,1972-07-23,0.5412,0.0,JHU,0.5,fourier_country_k1
KEN,1972,30,1972-07-24,1972-07-30,0.5148,0.0,JHU,0.5,fourier_country_k1
KEN,1972,31,1972-07-31,1972-08-06,0.4951,0.0,JHU,0.5,fourier_country_k1
KEN,1972,32,1972-08-07,1972-08-13,0.4825,0.0,JHU,0.5,fourier_country_k1
KEN,1972,33,1972-08-14,1972-08-20,0.4771,0.0,JHU,0.5,fourier_country_k1
KEN,1972,34,1972-08-21,1972-08-27,0.4791,0.0,JHU,0.5,fourier_country_k1
KEN,1972,35,1972-08-28,1972-09-03,0.4885,0.0,JHU,0.5,fourier_country_k1
KEN,1972,36,1972-09-04,1972-09-10,0.505,0.0,JHU,0.5,fourier_country_k1
KEN,1972,37,1972-09-11,1972-09-17,0.5284,0.0,JHU,0.5,fourier_country_k1
KEN,1972,38,1972-09-18,1972-09-24,0.5584,0.0,JHU,0.5,fourier_country_k1
KEN,1972,39,1972-09-25,1972-10-01,0.5946,0.0,JHU,0.5,fourier_country_k1
