iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
CMR,1971,1,1971-01-04,1971-01-10,17.9841,2.7885,JHU,0.5,fourier_country_k3
CMR,1971,2,1971-01-11,1971-01-17,15.979,2.4776,JHU,0.5,fourier_country_k3
CMR,1971,3,1971-01-18,1971-01-24,14.2901,2.2157,JHU,0.5,fourier_country_k3
CMR,1971,4,1971-01-25,1971-01-31,13.3386,2.0682,JHU,0.5,fourier_country_k3
CMR,1971,5,1971-02-01,1971-02-07,13.513,2.0952,JHU,0.5,fourier_country_k3
CMR,1971,6,1971-02-08,1971-02-14,15.1067,2.3423,JHU,0.5,fourier_country_k3
CMR,1971,7,1971-02-15,1971-02-21,18.2649,2.832,JHU,0.5,fourier_country_k3
CMR,1971,8,1971-02-22,1971-02-28,22.9519,3.5588,JHU,0.5,fourier_country_k3
CMR,1971,9,1971-03-01,1971-03-07,28.94,4.4872,JHU,0.5,fourier_country_k3
CMR,1971,10,1971-03-08,1971-03-14,35.8253,5.5548,JHU,0.5,fourier_country_k3
CMR,1971,11,1971-03-15,1971-03-21,43.0677,6.6778,JHU,0.5,fourier_country_k3
CMR,1971,12,1971-03-22,1971-03-28,50.0504,7.7605,JHU,0.5,fourier_country_k3
CMR,1971,13,1971-03-29,1971-04-04,56.1521,8.7066,JHU,0.5,fourier_country_k3
CMR,1971,14,1971-04-05,1971-04-11,60.8227,9.4307,JHU,0.5,fourier_country_k3
CMR,1971,15,1971-04-12,1971-04-18,63.6522,9.8695,JHU,0.5,fourier_country_k3
CMR,1971,16,1971-04-19,1971-04-25,64.4253,9.9893,JHU,0.5,fourier_country_k3
CMR,1971,17,1971-04-26,1971-05-02,63.1525,9.792,JHU,0.5,fourier_country_k3
CMR,1971,18,1971-05-03,1971-05-09,60.0746,9.3148,JHU,0.5,fourier_country_k3
CMR,1971,19,1971-05-10,1971-05-16,55.6391,8.627,JHU,0.5,fourier_country_k3
CMR,1971,20,1971-05-17,1971-05-23,50.4508,7.8225,JHU,0.5,fourier_country_k3
CMR,1971,21,1971-05-24,1971-05-30,45.2023,7.0088,JHU,0.5,fourier_country_k3
CMR,1971,22,1971-05-31,1971-06-06,40.5935,6.2941,JHU,0.5,fourier_country_k3
CMR,1971,23,1971-06-07,1971-06-13,37.2487,5.7755,JHU,0.5,fourier_country_k3
CMR,1971,24,1971-06-14,1971-06-20,35.6423,5.5265,JHU,0.5,fourier_country_k3
CMR,1971,25,1971-06-21,1971-06-27,36.0419,5.5884,JHU,0.5,fourier_country_k3
CMR,1971,26,1971-06-28,1971-07-04,38.4759,5.9658,JHU,0.5,fourier_country_k3
CMR,1971,27,1971-07-05,1971-07-11,42.7299,6.6254,JHU,0.5,fourier_country_k3
CMR,1971,28,1971-07-12,1971-07-18,48.3712,7.5001,JHU,0.5,fourier_country_k3
CMR,1971,29,1971-07-19,1971-07-25,54.8003,8.4969,JHU,0.5,fourier_country_k3
CMR,1971,30,1971-07-26,1971-08-01,61.3205,9.5079,JHU,0.5,fourier_country_k3
CMR,1971,31,1971-08-02,1971-08-08,67.2195,10.4226,JHU,0.5,fourier_country_k3
CMR,1971,32,1971-08-09,1971-08-15,71.8514,11.1408,JHU,0.5,fourier_country_k3
CMR,1971,33,1971-08-16,1971-08-22,74.7086,11.5838,JHU,0.5,fourier_country_k3
CMR,1971,34,1971-08-23,1971-08-29,75.4776,11.703,JHU,0.5,fourier_country_k3
CMR,1971,35,1971-08-30,1971-09-05,74.069,11.4846,JHU,0.5,fourier_country_k3
CMR,1971,36,1971-09-06,1971-09-12,70.6204,10.9499,JHU,0.5,fourier_country_k3
CMR,1971,37,1971-09-13,1971-09-19,65.4722,10.1517,JHU,0.5,fourier_country_k3
CMR,1971,38,1971-09-20,1971-09-26,59.1195,9.1667,JHU,0.5,fourier_country_k3
CMR,1971,39,1971-09-27,1971-10-03,52.147,8.0856,JHU,0.5,fourier_country_k3
CMR,1971,40,1971-10-04,1971-10-10,45.1556,7.0015,JHU,0.5,fourier_country_k3
CMR,1971,41,1971-10-11,1971-10-17,38.6899,5.999,JHU,0.5,fourier_country_k3
CMR,1971,42,1971-10-18,1971-10-24,33.1766,5.1441,JHU,0.5,fourier_country_k3
CMR,1971,43,1971-10-25,1971-10-31,28.8808,4.4781,JHU,0.5,fourier_country_k3
CMR,1971,44,1971-11-01,1971-11-07,25.8851,4.0136,JHU,0.5,fourier_country_k3
CMR,1971,45,1971-11-08,1971-11-14,24.0952,3.736,JHU,0.5,fourier_country_k3
CMR,1971,46,1971-11-15,1971-11-21,23.268,3.6078,JHU,0.5,fourier_country_k3
CMR,1971,47,1971-11-22,1971-11-28,23.0605,3.5756,JHU,0.5,fourier_country_k3
CMR,1971,48,1971-11-29,1971-12-05,23.0899,3.5802,JHU,0.5,fourier_country_k3
CMR,1971,49,1971-12-06,1971-12-12,22.998,3.5659,JHU,0.5,fourier_country_k3
CMR,1971,50,1971-12-13,1971-12-19,22.5101,3.4903,JHU,0.5,fourier_country_k3
CMR,1971,51,1971-12-20,1971-12-26,21.4805,3.3306,JHU,0.5,fourier_country_k3
CMR,1971,52,1971-12-27,1972-01-02,19.9172,3.0882,JHU,0.5,fourier_country_k3
CMR,1972,1,1972-01-03,1972-01-09,3.0043,0.2241,JHU,0.5,fourier_country_k3
CMR,1972,2,1972-01-10,1972-01-16,2.6693,0.1991,JHU,0.5,fourier_country_k3
CMR,1972,3,1972-01-17,1972-01-23,2.3872,0.178,JHU,0.5,fourier_country_k3
CMR,1972,4,1972-01-24,1972-01-30,2.2282,0.1662,JHU,0.5,fourier_country_k3
CMR,1972,5,1972-01-31,1972-02-06,2.2574,0.1684,JHU,0.5,fourier_country_k3
CMR,1972,6,1972-02-07,1972-02-13,2.5236,0.1882,JHU,0.5,fourier_country_k3
CMR,1972,7,1972-02-14,1972-02-20,3.0512,0.2276,JHU,0.5,fourier_country_k3
CMR,1972,8,1972-02-21,1972-02-27,3.8341,0.286,JHU,0.5,fourier_country_k3
CMR,1972,9,1972-02-28,1972-03-05,4.8345,0.3606,JHU,0.5,fourier_country_k3
CMR,1972,10,1972-03-06,1972-03-12,5.9847,0.4464,JHU,0.5,fourier_country_k3
CMR,1972,11,1972-03-13,1972-03-19,7.1945,0.5366,JHU,0.5,fourier_country_k3
CMR,1972,12,1972-03-20,1972-03-26,8.361,0.6236,JHU,0.5,fourier_country_k3
CMR,1972,13,1972-03-27,1972-04-02,9.3803,0.6996,JHU,0.5,fourier_country_k3
CMR,1972,14,1972-04-03,1972-04-09,10.1605,0.7578,JHU,0.5,fourier_country_k3
CMR,1972,15,1972-04-10,1972-04-16,10.6332,0.7931,JHU,0.5,fourier_country_k3
CMR,1972,16,1972-04-17,1972-04-23,10.7623,0.8027,JHU,0.5,fourier_country_k3
CMR,1972,17,1972-04-24,1972-04-30,10.5497,0.7869,JHU,0.5,fourier_country_k3
CMR,1972,18,1972-05-01,1972-05-07,10.0355,0.7485,JHU,0.5,fourier_country_k3
CMR,1972,19,1972-05-08,1972-05-14,9.2946,0.6932,JHU,0.5,fourier_country_k3
CMR,1972,20,1972-05-15,1972-05-21,8.4279,0.6286,JHU,0.5,fourier_country_k3
CMR,1972,21,1972-05-22,1972-05-28,7.5511,0.5632,JHU,0.5,fourier_country_k3
CMR,1972,22,1972-05-29,1972-06-04,6.7812,0.5058,JHU,0.5,fourier_country_k3
CMR,1972,23,1972-06-05,1972-06-11,6.2224,0.4641,JHU,0.5,fourier_country_k3
CMR,1972,24,1972-06-12,1972-06-18,5.9541,0.4441,JHU,0.5,fourier_country_k3
CMR,1972,25,1972-06-19,1972-06-25,6.0208,0.4491,JHU,0.5,fourier_country_k3
CMR,1972,26,1972-06-26,1972-07-02,6.4275,0.4794,JHU,0.5,fourier_country_k3
CMR,1972,27,1972-07-03,1972-07-09,7.1381,0.5324,JHU,0.5,fourier_country_k3
CMR,1972,28,1972-07-10,1972-07-16,8.0805,0.6027,JHU,0.5,fourier_country_k3
CMR,1972,29,1972-07-17,1972-07-23,9.1545,0.6828,JHU,0.5,fourier_country_k3
CMR,1972,30,1972-07-24,1972-07-30,10.2437,0.764,JHU,0.5,fourier_country_k3
CMR,1972,31,1972-07-31,1972-08-06,11.2291,0.8375,JHU,0.5,fourier_country_k3
CMR,1972,32,1972-08-07,1972-08-13,12.0029,0.8952,JHU,0.5,fourier_country_k3
CMR,1972,33,1972-08-14,1972-08-20,12.4802,0.9308,JHU,0.5,fourier_country_k3
CMR,1972,34,1972-08-21,1972-08-27,12.6086,0.9404,JHU,0.5,fourier_country_k3
CMR,1972,35,1972-08-28,1972-09-03,12.3733,0.9229,JHU,0.5,fourier_country_k3
CMR,1972,36,1972-09-04,1972-09-10,11.7972,0.8799,JHU,0.5,fourier_country_k3
CMR,1972,37,1972-09-11,1972-09-17,10.9372,0.8158,JHU,0.5,fourier_country_k3
CMR,1972,38,1972-09-18,1972-09-24,9.876,0.7366,JHU,0.5,fourier_country_k3
CMR,1972,39,1972-09-25,1972-10-01,8.7112,0.6497,JHU,0.5,fourier_country_k3
CMR,1972,40,1972-10-02,1972-10-08,7.5433,0.5626,JHU,0.5,fourier_country_k3
CMR,1972,41,1972-10-09,1972-10-15,6.4632,0.4821,JHU,0.5,fourier_country_k3
CMR,1972,42,1972-10-16,1972-10-22,5.5422,0.4134,JHU,0.5,fourier_country_k3
CMR,1972,43,1972-10-23,1972-10-29,4.8246,0.3598,JHU,0.5,fourier_country_k3
CMR,1972,44,1972-10-30,1972-11-05,4.3241,0.3225,JHU,0.5,fourier_country_k3
CMR,1972,45,1972-11-06,1972-11-12,4.0251,0.3002,JHU,0.5,fourier_country_k3
CMR,1972,46,1972-11-13,1972-11-19,3.8869,0.2899,JHU,0.5,fourier_country_k3
CMR,1972,47,1972-11-20,1972-11-26,3.8523,0.2873,JHU,0.5,fourier_country_k3
CMR,1972,48,1972-11-27,1972-12-03,3.8572,0.2877,JHU,0.5,fourier_country_k3
CMR,1972,49,1972-12-04,1972-12-10,3.8418,0.2865,JHU,0.5,fourier_country_k3
CMR,1972,50,1972-12-11,1972-12-17,3.7603,0.2805,JHU,0.5,fourier_country_k3
CMR,1972,51,1972-12-18,1972-12-24,3.5883,0.2676,JHU,0.5,fourier_country_k3
CMR,1972,52,1972-12-25,1972-12-31,3.3272,0.2482,JHU,0.5,fourier_country_k3
CMR,1973,1,1973-01-01,1973-01-07,1.6955,0.1317,JHU,0.5,fourier_country_k3
CMR,1973,2,1973-01-08,1973-01-14,1.5065,0.117,JHU,0.5,fourier_country_k3
CMR,1973,3,1973-01-15,1973-01-21,1.3473,0.1046,JHU,0.5,fourier_country_k3
CMR,1973,4,1973-01-22,1973-01-28,1.2576,0.0977,JHU,0.5,fourier_country_k3
CMR,1973,5,1973-01-29,1973-02-04,1.274,0.099,JHU,0.5,fourier_country_k3
CMR,1973,6,1973-02-05,1973-02-11,1.4243,0.1106,JHU,0.5,fourier_country_k3
CMR,1973,7,1973-02-12,1973-02-18,1.722,0.1337,JHU,0.5,fourier_country_k3
CMR,1973,8,1973-02-19,1973-02-25,2.1639,0.1681,JHU,0.5,fourier_country_k3
CMR,1973,9,1973-02-26,1973-03-04,2.7285,0.2119,JHU,0.5,fourier_country_k3
CMR,1973,10,1973-03-05,1973-03-11,3.3776,0.2623,JHU,0.5,fourier_country_k3
CMR,1973,11,1973-03-12,1973-03-18,4.0604,0.3154,JHU,0.5,fourier_country_k3
CMR,1973,12,1973-03-19,1973-03-25,4.7187,0.3665,JHU,0.5,fourier_country_k3
CMR,1973,13,1973-03-26,1973-04-01,5.294,0.4112,JHU,0.5,fourier_country_k3
CMR,1973,14,1973-04-02,1973-04-08,5.7344,0.4454,JHU,0.5,fourier_country_k3
CMR,1973,15,1973-04-09,1973-04-15,6.0011,0.4661,JHU,0.5,fourier_country_k3
CMR,1973,16,1973-04-16,1973-04-22,6.074,0.4718,JHU,0.5,fourier_country_k3
CMR,1973,17,1973-04-23,1973-04-29,5.954,0.4624,JHU,0.5,fourier_country_k3
CMR,1973,18,1973-04-30,1973-05-06,5.6638,0.4399,JHU,0.5,fourier_country_k3
CMR,1973,19,1973-05-07,1973-05-13,5.2457,0.4074,JHU,0.5,fourier_country_k3
CMR,1973,20,1973-05-14,1973-05-20,4.7565,0.3694,JHU,0.5,fourier_country_k3
CMR,1973,21,1973-05-21,1973-05-27,4.2617,0.331,JHU,0.5,fourier_country_k3
