iso_code,year,iso_week,week_start,week_end,sCh,deaths,source,confidence_weight,disaggregation_method
TGO,1970,1,1969-12-29,1970-01-04,3.5879,0.1435,JHU,0.7,fourier_country
TGO,1970,2,1970-01-05,1970-01-11,3.4451,0.1378,JHU,0.7,fourier_country
TGO,1970,3,1970-01-12,1970-01-18,3.246,0.1298,JHU,0.7,fourier_country
TGO,1970,4,1970-01-19,1970-01-25,2.9964,0.1199,JHU,0.7,fourier_country
TGO,1970,5,1970-01-26,1970-02-01,2.7043,0.1082,JHU,0.7,fourier_country
TGO,1970,6,1970-02-02,1970-02-08,2.3795,0.0952,JHU,0.7,fourier_country
TGO,1970,7,1970-02-09,1970-02-15,2.0327,0.0813,JHU,0.7,fourier_country
TGO,1970,8,1970-02-16,1970-02-22,1.6756,0.067,JHU,0.7,fourier_country
TGO,1970,9,1970-02-23,1970-03-01,1.3199,0.0528,JHU,0.7,fourier_country
TGO,1970,10,1970-03-02,1970-03-08,0.9768,0.0391,JHU,0.7,fourier_country
TGO,1970,11,1970-03-09,1970-03-15,0.6567,0.0263,JHU,0.7,fourier_country
TGO,1970,12,1970-03-16,1970-03-22,0.3687,0.0147,JHU,0.7,fourier_country
TGO,1970,13,1970-03-23,1970-03-29,0.12,0.0048,JHU,0.7,fourier_country
TGO,1970,14,1970-03-30,1970-04-05,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,15,1970-04-06,1970-04-12,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,16,1970-04-13,1970-04-19,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,17,1970-04-20,1970-04-26,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,18,1970-04-27,1970-05-03,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,19,1970-05-04,1970-05-10,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,20,1970-05-11,1970-05-17,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,21,1970-05-18,1970-05-24,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,22,1970-05-25,1970-05-31,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,23,1970-06-01,1970-06-07,0.0,0.0,JHU,0.7,fourier_country
TGO,1970,24,1970-06-08,1970-06-14,0.0104,0.0004,JHU,0.7,fourier_country
TGO,1970,25,1970-06-15,1970-06-21,0.1106,0.0044,JHU,0.7,fourier_country
TGO,1970,26,1970-06-22,1970-06-28,0.203,0.0081,JHU,0.7,fourier_country
TGO,1970,27,1970-06-29,1970-07-05,0.2846,0.0114,JHU,0.7,fourier_country
TGO,1970,28,1970-07-06,1970-07-12,0.3543,0.0142,JHU,0.7,fourier_country
TGO,1970,29,1970-07-13,1970-07-19,0.4127,0.0165,JHU,0.7,fourier_country
TGO,1970,30,1970-07-20,1970-07-26,0.4619,0.0185,JHU,0.7,fourier_country
TGO,1970,31,1970-07-27,1970-08-02,0.5056,0.0202,JHU,0.7,fourier_country
TGO,1970,32,1970-08-03,1970-08-09,0.5486,0.0219,JHU,0.7,fourier_country
TGO,1970,33,1970-08-10,1970-08-16,0.5963,0.0239,JHU,0.7,fourier_country
TGO,1970,34,1970-08-17,1970-08-23,0.6547,0.0262,JHU,0.7,fourier_country
TGO,1970,35,1970-08-24,1970-08-30,0.7293,0.0292,JHU,0.7,fourier_country
TGO,1970,36,1970-08-31,1970-09-06,0.8252,0.033,JHU,0.7,fourier_country
TGO,1970,37,1970-09-07,1970-09-13,0.9463,0.0379,JHU,0.7,fourier_country
TGO,1970,38,1970-09-14,1970-09-20,1.0953,0.0438,JHU,0.7,fourier_country
TGO,1970,39,1970-09-21,1970-09-27,1.2729,0.0509,JHU,0.7,fourier_country
TGO,1970,40,1970-09-28,1970-10-04,1.4782,0.0591,JHU,0.7,fourier_country
TGO,1970,41,1970-10-05,1970-10-11,1.7081,0.0683,JHU,0.7,fourier_country
TGO,1970,42,1970-10-12,1970-10-18,1.9577,0.0783,JHU,0.7,fourier_country
TGO,1970,43,1970-10-19,1970-10-25,2.2202,0.0888,JHU,0.7,fourier_country
TGO,1970,44,1970-10-26,1970-11-01,2.4876,0.0995,JHU,0.7,fourier_country
TGO,1970,45,1970-11-02,1970-11-08,2.7504,0.11,JHU,0.7,fourier_country
TGO,1970,46,1970-11-09,1970-11-15,2.9987,0.1199,JHU,0.7,fourier_country
